Date,Close,High,Low,Open,Volume
2019-05-29,946.489990234375,946.489990234375,946.489990234375,946.489990234375,0
2019-05-30,997.0599975585938,997.0599975585938,997.0599975585938,997.0599975585938,0
2019-05-31,1029.800048828125,1029.800048828125,1029.800048828125,1029.800048828125,0
2019-06-03,1067.8900146484375,1067.8900146484375,1067.8900146484375,1067.8900146484375,0
2019-06-04,1032.0999755859375,1032.0999755859375,1032.0999755859375,1032.0999755859375,0
2019-06-05,1039.550048828125,1039.550048828125,1039.550048828125,1039.550048828125,0
2019-06-06,1001.8099975585938,1001.8099975585938,1001.8099975585938,1001.8099975585938,0
2019-06-07,1000.5,1000.5,1000.5,1000.5,0
2019-06-27,1085.4000244140625,1085.4000244140625,1085.4000244140625,1085.4000244140625,0
2019-11-29,998.4000244140625,998.4000244140625,998.4000244140625,998.4000244140625,0
2020-01-03,1016.2000122070312,1016.2000122070312,1016.2000122070312,1016.2000122070312,0
2020-01-06,1015.27001953125,1015.27001953125,1015.27001953125,1015.27001953125,0
2020-01-07,1036.5699462890625,1036.5699462890625,1036.5699462890625,1036.5699462890625,0
2020-01-08,1032.1300048828125,1032.1300048828125,1032.1300048828125,1032.1300048828125,0
2020-01-09,1048.1199951171875,1048.1199951171875,1048.1199951171875,1048.1199951171875,0
2020-01-10,1045.969970703125,1045.969970703125,1045.969970703125,1045.969970703125,0
2020-01-13,1063.6099853515625,1063.6099853515625,1063.6099853515625,1063.6099853515625,0
2020-01-14,1055.52001953125,1055.52001953125,1055.52001953125,1055.52001953125,0
2020-01-15,1056.6500244140625,1056.6500244140625,1056.6500244140625,1056.6500244140625,0
2020-01-16,1070.93994140625,1070.93994140625,1070.93994140625,1070.93994140625,0
2020-01-17,1063.97998046875,1063.97998046875,1063.97998046875,1063.97998046875,0
2020-01-21,1093.8199462890625,1093.8199462890625,1093.8199462890625,1093.8199462890625,0
2020-01-22,1099.780029296875,1099.780029296875,1099.780029296875,1099.780029296875,0
2020-01-23,1089.6500244140625,1089.6500244140625,1089.6500244140625,1089.6500244140625,0
2020-01-24,1123.81005859375,1123.81005859375,1123.81005859375,1123.81005859375,0
2020-01-27,1099.010009765625,1099.010009765625,1099.010009765625,1099.010009765625,0
2020-01-28,1091.0899658203125,1091.0899658203125,1091.0899658203125,1091.0899658203125,0
2020-01-29,1084.6800537109375,1084.6800537109375,1084.6800537109375,1084.6800537109375,0
2020-01-30,1055.68994140625,1055.68994140625,1055.68994140625,1055.68994140625,0
2020-01-31,1028.8599853515625,1028.8599853515625,1028.8599853515625,1028.8599853515625,0
2020-02-03,1034.300048828125,1034.300048828125,1034.300048828125,1034.300048828125,0
2020-02-04,1057.5,1057.5,1057.5,1057.5,0
2020-02-05,1062.8699951171875,1062.8699951171875,1062.8699951171875,1062.8699951171875,0
2020-02-06,1050.739990234375,1050.739990234375,1050.739990234375,1050.739990234375,0
2020-02-07,1031.0799560546875,1031.0799560546875,1031.0799560546875,1031.0799560546875,0
2020-02-10,1021.0999755859375,1021.0999755859375,1021.0999755859375,1021.0999755859375,0
2020-02-11,1068.219970703125,1068.219970703125,1068.219970703125,1068.219970703125,0
2020-02-12,1059.8299560546875,1059.8299560546875,1059.8299560546875,1059.8299560546875,0
2020-02-13,1045.68994140625,1045.68994140625,1045.68994140625,1045.68994140625,0
2020-02-14,1051.5899658203125,1051.5899658203125,1051.5899658203125,1051.5899658203125,0
2020-02-18,1062.550048828125,1062.550048828125,1062.550048828125,1062.550048828125,0
2020-02-19,1066.2900390625,1066.2900390625,1066.2900390625,1066.2900390625,0
2020-02-20,1064.02001953125,1064.02001953125,1064.02001953125,1064.02001953125,0
2020-02-21,1046.300048828125,1046.300048828125,1046.300048828125,1046.300048828125,0
2020-02-24,962.2899780273438,962.2899780273438,962.2899780273438,962.2899780273438,0
2020-03-02,797.530029296875,797.530029296875,797.530029296875,797.530029296875,0
2020-03-03,836.8900146484375,836.8900146484375,836.8900146484375,836.8900146484375,0
2020-03-04,859.4099731445312,859.4099731445312,859.4099731445312,859.4099731445312,0
2020-03-05,807.0499877929688,807.0499877929688,807.0499877929688,807.0499877929688,0
2020-03-06,786.7100219726562,786.7100219726562,786.7100219726562,786.7100219726562,0
2020-03-09,653.780029296875,653.780029296875,653.780029296875,653.780029296875,0
2020-03-10,733.6099853515625,733.6099853515625,733.6099853515625,733.6099853515625,0
2020-03-11,691.6799926757812,691.6799926757812,691.6799926757812,691.6799926757812,0
2020-03-12,630.4000244140625,630.4000244140625,630.4000244140625,630.4000244140625,0
2020-03-26,706.1900024414062,706.1900024414062,706.1900024414062,706.1900024414062,0
2020-03-27,715.510009765625,715.510009765625,715.510009765625,715.510009765625,0
2020-03-30,753.2999877929688,753.2999877929688,753.2999877929688,753.2999877929688,0
2020-03-31,707.1900024414062,707.1900024414062,707.1900024414062,707.1900024414062,0
2020-04-01,693.7999877929688,693.7999877929688,693.7999877929688,693.7999877929688,0
2020-04-02,670.1099853515625,670.1099853515625,670.1099853515625,670.1099853515625,0
2020-04-03,663.4099731445312,663.4099731445312,663.4099731445312,663.4099731445312,0
2020-04-06,725.9500122070312,725.9500122070312,725.9500122070312,725.9500122070312,0
2020-04-07,742.5399780273438,742.5399780273438,742.5399780273438,742.5399780273438,0
2020-04-08,748.3300170898438,748.3300170898438,748.3300170898438,748.3300170898438,0
2020-04-09,735.3200073242188,735.3200073242188,735.3200073242188,735.3200073242188,0
2020-04-13,735.3200073242188,735.3200073242188,735.3200073242188,735.3200073242188,0
2020-04-14,754.5999755859375,754.5999755859375,754.5999755859375,754.5999755859375,0
2020-04-15,728.7899780273438,728.7899780273438,728.7899780273438,728.7899780273438,0
2020-04-16,746.260009765625,746.260009765625,746.260009765625,746.260009765625,0
2020-04-21,729.8599853515625,729.8599853515625,729.8599853515625,729.8599853515625,0
2020-04-22,731.5800170898438,731.5800170898438,731.5800170898438,731.5800170898438,0
2020-04-23,737.5900268554688,737.5900268554688,737.5900268554688,737.5900268554688,0
2020-04-24,725.6199951171875,725.6199951171875,725.6199951171875,725.6199951171875,0
2020-04-27,746.3900146484375,746.3900146484375,746.3900146484375,746.3900146484375,0
2020-04-29,755.3099975585938,755.3099975585938,755.3099975585938,755.3099975585938,0
